remote - - [01/Jun/1995:06:38:22 -0600] "GET 234.gif HTTP/1.0" 200 18058
remote - - [01/Jun/1995:06:38:28 -0600] "GET 235.gif HTTP/1.0" 200 12407
remote - - [01/Jun/1995:06:41:22 -0600] "GET 1849.html HTTP/1.0" 200 2899
remote - - [01/Jun/1995:06:41:27 -0600] "GET 1851.gif HTTP/1.0" 200 38550
remote - - [01/Jun/1995:06:44:24 -0600] "GET 971.ps HTTP/1.0" 200 24576
remote - - [01/Jun/1995:06:54:23 -0600] "GET 8412.gif HTTP/1.0" 200 147
remote - - [01/Jun/1995:06:54:24 -0600] "GET index.html HTTP/1.0" 200 10772
remote - - [01/Jun/1995:06:54:27 -0600] "GET 221.gif HTTP/1.0" 200 4878
remote - - [01/Jun/1995:06:54:36 -0600] "GET 222.gif HTTP/1.0" 200 8046
remote - - [01/Jun/1995:06:54:45 -0600] "GET 223.gif HTTP/1.0" 200 12053
remote - - [01/Jun/1995:06:56:37 -0600] "GET 165.html HTTP/1.0" 200 578
remote - - [01/Jun/1995:07:05:53 -0600] "GET 220.html HTTP/1.0" 200 10772
remote - - [01/Jun/1995:07:08:09 -0600] "GET 4115.html HTTP/1.0" 404 -
remote - - [01/Jun/1995:07:09:46 -0600] "GET index.html HTTP/1.0" 302 -
remote - - [01/Jun/1995:07:10:23 -0600] "GET index.html HTTP/1.0" 200 5754
remote - - [01/Jun/1995:07:10:36 -0600] "GET index.html HTTP/1.0" 200 5754
remote - - [01/Jun/1995:07:11:04 -0600] "GET 8585.html HTTP/1.0" 200 1273
remote - - [01/Jun/1995:07:11:58 -0600] "GET 8579.gif HTTP/1.0" 200 24576
remote - - [01/Jun/1995:07:14:16 -0600] "GET index.html HTTP/1.0" 404 -
remote - - [01/Jun/1995:07:15:23 -0600] "GET 6555.html HTTP/1.0" 404 -
remote - - [01/Jun/1995:07:20:10 -0600] "GET index.html HTTP/1.0" 200 2358
remote - - [01/Jun/1995:07:20:28 -0600] "GET 1685.html HTTP/1.0" 404 -
remote - - [01/Jun/1995:07:22:51 -0600] "GET 1685.html HTTP/1.0" 404 -
remote - - [01/Jun/1995:07:26:28 -0600] "GET 8283.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:07:26:32 -0600] "GET 1962.gif HTTP/1.0" 304 0
remote - - [01/Jun/1995:07:26:38 -0600] "GET 2130.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:07:26:39 -0600] "GET 2488.GIF HTTP/1.0" 304 0
remote - - [01/Jun/1995:07:34:18 -0600] "GET 4738.html HTTP/1.0" 200 1305
remote - - [01/Jun/1995:07:38:14 -0600] "GET 267.html HTTP/1.0" 200 1567
remote - - [01/Jun/1995:07:38:23 -0600] "GET 244.gif HTTP/1.0" 200 31977
remote - - [01/Jun/1995:07:47:22 -0600] "GET 165.html HTTP/1.0" 200 578
remote - - [01/Jun/1995:07:48:04 -0600] "GET 318.html HTTP/1.0" 200 657
remote - - [01/Jun/1995:07:48:18 -0600] "GET 323.html HTTP/1.0" 200 1185
remote - - [01/Jun/1995:07:55:31 -0600] "GET index.html HTTP/1.0" 200 2877
remote - - [01/Jun/1995:07:55:36 -0600] "GET 2.gif HTTP/1.0" 200 2555
remote - - [01/Jun/1995:07:57:36 -0600] "GET 3.gif HTTP/1.0" 200 24576
remote - - [01/Jun/1995:07:57:57 -0600] "GET 3.gif HTTP/1.0" 200 8192
remote - - [01/Jun/1995:08:24:52 -0600] "GET index.html HTTP/1.0" 200 2877
remote - - [01/Jun/1995:08:24:53 -0600] "GET 2.gif HTTP/1.0" 200 2555
remote - - [01/Jun/1995:08:24:58 -0600] "GET 3.gif HTTP/1.0" 200 36403
remote - - [01/Jun/1995:08:25:22 -0600] "GET 39.html HTTP/1.0" 200 669
remote - - [01/Jun/1995:08:25:29 -0600] "GET 166.gif HTTP/1.0" 200 49152
remote - - [01/Jun/1995:08:25:38 -0600] "GET 5.html HTTP/1.0" 200 768
remote - - [01/Jun/1995:08:25:45 -0600] "GET index.html HTTP/1.0" 200 884
remote - - [01/Jun/1995:08:25:46 -0600] "GET 4.gif HTTP/1.0" 200 441
remote - - [01/Jun/1995:08:25:50 -0600] "GET 165.html HTTP/1.0" 200 578
remote - - [01/Jun/1995:08:25:57 -0600] "GET 318.html HTTP/1.0" 200 657
remote - - [01/Jun/1995:08:26:05 -0600] "GET 323.html HTTP/1.0" 200 1185
remote - - [01/Jun/1995:08:26:09 -0600] "GET 1895.html HTTP/1.0" 200 735
remote - - [01/Jun/1995:08:26:17 -0600] "GET 2258.gif HTTP/1.0" 200 29131
remote - - [01/Jun/1995:08:26:21 -0600] "GET 1896.gif HTTP/1.0" 200 16481
remote - - [01/Jun/1995:08:26:23 -0600] "GET 6527.gif HTTP/1.0" 200 33911
remote - - [01/Jun/1995:08:26:55 -0600] "GET 512.html HTTP/1.0" 200 782
remote - - [01/Jun/1995:08:27:00 -0600] "GET 513.gif HTTP/1.0" 200 27606
remote - - [01/Jun/1995:08:27:08 -0600] "GET index.html HTTP/1.0" 200 2877
remote - - [01/Jun/1995:08:27:10 -0600] "GET 950.html HTTP/1.0" 200 7347
remote - - [01/Jun/1995:08:27:22 -0600] "GET 167.html HTTP/1.0" 200 1268
remote - - [01/Jun/1995:08:27:29 -0600] "GET 4347.html HTTP/1.0" 200 1133
remote - - [01/Jun/1995:08:27:30 -0600] "GET 170.html HTTP/1.0" 200 1461
remote - - [01/Jun/1995:08:27:38 -0600] "GET 34.html HTTP/1.0" 200 2871
remote - - [01/Jun/1995:08:27:40 -0600] "GET 202.html HTTP/1.0" 200 1828
remote - - [01/Jun/1995:08:27:41 -0600] "GET 35.xbm HTTP/1.0" 200 6258
remote - - [01/Jun/1995:08:27:56 -0600] "GET 975.html HTTP/1.0" 200 869
remote - - [01/Jun/1995:08:28:01 -0600] "GET 168.html HTTP/1.0" 200 2201
remote - - [01/Jun/1995:08:28:11 -0600] "GET 172.html HTTP/1.0" 200 2060
remote - - [01/Jun/1995:08:28:23 -0600] "GET 192.html HTTP/1.0" 200 2285
remote - - [01/Jun/1995:08:34:16 -0600] "GET index.html HTTP/1.0" 200 2877
remote - - [01/Jun/1995:08:40:29 -0600] "GET 975.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:40:54 -0600] "GET index.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:41:00 -0600] "GET 165.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:41:06 -0600] "GET 323.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:41:11 -0600] "GET 34.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:43:26 -0600] "GET 202.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:43:42 -0600] "GET 203.gif HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:44:11 -0600] "GET index.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:44:13 -0600] "GET 4.gif HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:44:43 -0600] "GET 165.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:44:54 -0600] "GET 318.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:45:35 -0600] "GET 323.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:47:02 -0600] "GET index.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:47:06 -0600] "GET 4.gif HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:47:25 -0600] "GET 302.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:47:40 -0600] "GET 303.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:47:46 -0600] "GET 305.xbm HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:47:46 -0600] "GET 304.xbm HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:47:56 -0600] "GET 566.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:47:58 -0600] "GET 307.xbm HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:48:04 -0600] "GET 627.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:48:09 -0600] "GET 695.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:48:37 -0600] "GET 38.aiff HTTP/1.0" 200 16384
remote - - [01/Jun/1995:08:48:45 -0600] "GET 1895.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:48:50 -0600] "GET 2258.gif HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:48:50 -0600] "GET 1896.gif HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:48:50 -0600] "GET 6527.gif HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:49:54 -0600] "GET 695.html HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:50:14 -0600] "GET 304.xbm HTTP/1.0" 304 0
remote - - [01/Jun/1995:08:50:14 -0600] "GET 307.xbm HTTP/1.0" 304 0
local - - [01/Jun/1995:08:50:57 -0600] "GET index.html HTTP/1.0" 200 2877
remote - - [01/Jun/1995:08:51:27 -0600] "GET 695.html HTTP/1.0" 304 0
local - - [01/Jun/1995:08:51:28 -0600] "GET index.html HTTP/1.0" 302 -
local - - [01/Jun/1995:08:51:28 -0600] "GET index.html HTTP/1.0" 304 0
local - - [01/Jun/1995:08:51:29 -0600] "GET 99.xbm HTTP/1.0" 304 0
local - - [01/Jun/1995:08:51:29 -0600] "GET 100.xbm HTTP/1.0" 304 0
